#  Sample no 6 : Stan4
#  Number of scans: 2923
#  B=	150 - -1	286 - -1	1302 - -1
#  P=	163 - 277	286 - 1287	1789 - 2857
# 
#t [s]	Oxid.tube C	Postcomb.tube C	Flow N<sub>2</sub> ml/min	Flow lance ml/min	Input mbar	Output mbar	IR detect. unit
2814	156	796	581	152	1550	1529	1029
2815	155	795	581	152	1550	1529	1029
2816	153	796	581	152	1550	1529	1029
2817	150	795	581	152	1550	1529	1029
2818	150	795	581	152	1550	1529	1031
2819	148	795	581	152	1550	1530	1032
2820	146	795	581	152	1550	1530	1033
2821	144	795	581	152	1551	1530	1035
2822	143	794	581	152	1551	1530	1037
2823	141	795	581	152	1550	1530	1038
2824	139	794	580	152	1550	1530	1038
2825	138	794	580	152	1550	1530	1038
2826	135	794	580	152	1551	1530	1038
2827	134	794	580	152	1551	1530	1036
2828	132	794	580	152	1550	1529	1035
2829	131	794	580	152	1550	1529	1033
2830	129	794	580	152	1550	1529	1031
2831	128	794	580	152	1551	1529	1029
2832	127	794	581	152	1551	1529	1027
2833	125	794	581	152	1551	1530	1027
2834	123	794	581	152	1550	1530	1026
2835	122	794	581	152	1550	1530	1027
2836	120	794	581	152	1550	1530	1027
2837	119	795	581	152	1550	1530	1027
2838	117	795	581	152	1550	1530	1028
2839	117	795	581	152	1550	1529	1028
2840	115	795	581	152	1551	1529	1029
2841	113	796	581	152	1551	1529	1029
2842	112	796	581	152	1550	1529	1030
2843	112	796	581	152	1550	1529	1031
2844	110	797	581	152	1550	1530	1031
2845	108	797	581	152	1551	1530	1031
2846	108	798	581	152	1552	1530	1031
2847	106	798	581	152	1551	1530	1031
2848	105	798	581	152	1551	1530	1030
2849	104	798	581	152	1551	1530	1029
2850	102	798	581	152	1550	1530	1028
2851	101	798	581	152	1550	1530	1027
2852	101	799	581	152	1551	1530	1025
2853	100	799	581	152	1552	1530	1024
2854	98	799	581	152	1551	1530	1023
2855	97	800	581	152	1551	1530	1022
2856	96	800	581	152	1551	1530	1022
2857	95	800	581	152	1552	1530	1021
2858	94	800	581	152	1551	1530	1021
2859	93	800	581	151	1552	1530	1022
2860	92	800	581	151	1552	1530	1023
2861	91	800	581	151	1552	1530	1025
2862	90	800	581	151	1551	1530	1025
2863	89	800	581	152	1550	1530	1025
2864	89	800	581	151	1551	1530	1026
2865	88	800	581	151	1552	1531	1026
2866	87	800	580	151	1552	1531	1025
2867	85	800	580	151	1552	1531	1025
2868	84	800	580	151	1551	1530	1026
2869	84	799	580	151	1551	1530	1026
2870	83	799	580	151	1552	1531	1026
2871	83	799	580	151	1552	1531	1025
2872	81	798	580	151	1552	1531	1025
2873	80	798	580	151	1552	1531	1025
2874	80	798	581	151	1552	1531	1025
2875	79	798	581	151	1552	1531	1025
2876	78	797	581	151	1552	1531	1026
2877	76	797	581	151	1552	1531	1025
2878	77	796	581	151	1552	1531	1025
2879	75	796	581	151	1552	1531	1025
2880	75	796	581	151	1552	1531	1025
2881	74	796	581	151	1552	1531	1025
2882	73	795	581	151	1552	1531	1025
2883	73	795	581	151	1552	1531	1025
2884	72	795	581	151	1553	1531	1026
2885	72	794	581	151	1552	1531	1027
2886	71	794	581	151	1552	1532	1029
2887	70	794	581	151	1552	1532	1029
2888	69	793	581	151	1552	1532	1029
2889	69	793	581	151	1552	1532	1030
2890	68	793	581	151	1552	1532	1030
2891	68	793	581	151	1552	1532	1029
2892	68	793	581	151	1552	1532	1029
2893	67	793	581	151	1552	1531	1029
2894	66	793	581	151	1552	1532	1029
2895	66	793	581	151	1552	1532	1028
2896	65	793	581	151	1552	1532	1028
2897	64	793	581	151	1552	1532	1029
2898	64	793	581	151	1552	1532	1029
2899	63	793	581	151	1552	1532	1029
2900	63	794	581	151	1551	1532	1029
2901	62	794	581	151	1552	1532	1030
2902	62	794	581	151	1553	1532	1030
2903	62	794	581	151	1553	1531	1030
2904	61	794	581	151	1552	1531	1030
2905	61	794	581	151	1552	1531	1028
2906	60	795	581	151	1552	1531	1028
2907	59	795	581	151	1552	1531	1027
2908	59	795	581	151	1553	1531	1026
2909	59	795	581	151	1553	1531	1026
2910	58	795	581	151	1552	1531	1025
2911	58	795	581	151	1552	1531	1026
2912	57	796	581	151	1553	1531	1026
2913	57	796	581	151	1553	1532	1026
2914	57	796	581	151	1553	1532	1027
2915	57	796	581	151	1552	1532	1028
2916	56	797	581	151	1552	1532	1029
2917	56	797	580	151	1552	1532	1031
2918	55	798	580	150	1552	1532	1032
2919	55	798	580	151	1552	1532	1034
2920	54	798	580	151	1552	1532	1036
2921	54	798	580	151	1552	1532	1036
2922	56	799	580	151	1552	1532	1037
