#  Sample no 7 : Stan5
#  Number of scans: 2989
#  B=	150 - -1	274 - -1	1356 - -1
#  P=	163 - 269	320 - 1336	1845 - 2956
# 
#t [s]	Oxid.tube C	Postcomb.tube C	Flow N<sub>2</sub> ml/min	Flow lance ml/min	Input mbar	Output mbar	IR detect. unit
695	236	796	581	152	1555	1534	6463
696	236	796	581	152	1556	1534	6504
697	237	796	581	152	1555	1534	6559
698	238	796	581	152	1555	1534	6633
699	239	795	581	152	1555	1534	6729
700	243	794	581	152	1556	1534	6848
701	243	794	581	152	1557	1534	6989
702	244	793	581	152	1556	1534	7151
703	244	793	581	152	1556	1534	7326
704	245	793	581	152	1556	1534	7509
705	246	793	581	152	1557	1535	7691
706	246	793	581	152	1557	1535	7866
707	247	792	581	152	1557	1535	8029
708	248	792	581	152	1557	1535	8179
709	248	792	581	152	1556	1535	8315
710	248	792	581	152	1556	1535	8441
711	248	792	581	152	1556	1535	8560
712	249	793	581	152	1556	1535	8676
713	249	792	581	152	1556	1535	8795
714	249	793	581	152	1556	1535	8924
715	249	793	581	152	1556	1535	9071
716	249	793	581	152	1556	1535	9240
717	250	793	581	152	1555	1534	9434
718	250	793	581	152	1555	1534	9649
719	250	793	581	152	1557	1535	9880
720	250	794	581	152	1557	1535	10115
721	250	794	581	152	1556	1535	10344
722	250	794	581	152	1556	1535	10557
723	251	795	581	152	1556	1535	10748
724	251	795	581	152	1557	1536	10910
725	251	795	581	152	1556	1536	11037
726	251	796	581	152	1555	1535	11127
727	251	796	581	152	1555	1535	11180
728	251	796	581	152	1557	1536	11199
729	251	797	581	152	1557	1535	11194
730	251	797	581	152	1557	1535	11178
731	251	797	581	152	1556	1535	11169
732	251	798	581	152	1556	1535	11180
733	251	798	581	152	1557	1535	11221
734	251	798	581	152	1556	1535	11298
735	250	798	581	152	1556	1535	11411
736	250	799	581	152	1555	1535	11557
737	250	799	581	152	1556	1535	11731
738	250	799	581	152	1555	1535	11931
739	250	800	581	152	1555	1535	12150
740	250	800	581	152	1555	1534	12382
741	250	800	581	152	1556	1535	12619
742	249	800	581	152	1556	1535	12858
743	249	800	581	152	1557	1535	13088
744	250	800	581	152	1557	1535	13306
745	251	800	581	152	1556	1535	13511
746	252	800	581	152	1555	1535	13704
747	251	800	581	152	1555	1535	13886
748	251	800	581	152	1556	1535	14057
749	252	800	581	152	1555	1534	14218
750	252	800	581	152	1555	1534	14369
751	253	800	581	152	1555	1534	14511
752	253	800	581	152	1555	1534	14649
753	253	800	581	152	1555	1534	14791
754	254	800	581	152	1556	1535	14950
755	254	800	581	152	1556	1535	15133
756	254	800	581	152	1557	1535	15344
757	254	800	581	152	1556	1535	15587
758	257	799	581	152	1557	1535	15857
759	258	798	581	152	1557	1535	16146
760	259	798	581	151	1557	1535	16442
761	259	798	581	152	1557	1535	16729
762	260	797	581	151	1557	1535	16993
763	260	797	581	151	1557	1535	17223
764	261	797	581	152	1557	1535	17409
765	261	796	581	151	1557	1535	17551
766	262	796	581	152	1557	1535	17655
767	262	796	581	152	1557	1535	17734
768	263	796	581	152	1557	1535	17811
769	263	795	581	152	1556	1535	17912
770	263	795	581	152	1557	1535	18061
771	264	795	581	152	1557	1535	18277
772	264	794	581	151	1557	1535	18564
773	264	794	581	152	1556	1535	18915
774	265	794	581	151	1557	1535	19312
775	265	794	581	151	1557	1536	19733
776	265	793	581	151	1557	1536	20155
777	265	793	581	151	1556	1535	20557
778	265	793	581	152	1556	1535	20928
779	266	793	581	152	1556	1535	21258
780	266	793	581	151	1557	1536	21548
781	266	794	581	151	1557	1536	21799
782	266	794	581	152	1556	1535	22011
783	266	794	581	151	1556	1535	22182
784	265	794	581	151	1555	1535	22306
785	266	794	581	152	1556	1535	22380
786	266	794	581	152	1556	1535	22401
787	266	794	581	152	1556	1535	22362
788	266	795	581	152	1556	1534	22262
789	266	795	581	152	1557	1535	22096
790	266	795	581	152	1556	1535	21865
791	266	795	581	152	1556	1535	21574
792	266	795	581	152	1555	1535	21242
793	265	795	581	152	1556	1535	20894
794	265	796	581	152	1556	1535	20565
795	265	796	581	152	1556	1535	20289
796	265	796	581	152	1556	1535	20092
797	265	796	581	152	1556	1534	19996
798	265	797	581	152	1556	1535	20011
799	264	797	581	152	1555	1534	20139
800	264	798	581	152	1555	1534	20374
801	265	798	581	152	1554	1534	20707
802	264	798	581	152	1555	1534	21126
803	265	799	581	152	1555	1534	21613
804	264	799	581	152	1555	1534	22149
805	264	800	581	153	1555	1533	22712
806	264	800	581	153	1554	1533	23279
807	265	800	581	152	1555	1534	23829
808	266	801	581	152	1555	1534	24346
809	267	801	581	152	1556	1534	24822
810	272	800	581	152	1555	1534	25257
811	273	800	581	152	1556	1534	25656
812	274	800	581	152	1557	1535	26029
813	275	800	581	152	1556	1535	26386
814	276	800	581	152	1556	1535	26742
815	277	800	581	152	1556	1535	27107
816	277	800	581	152	1557	1535	27497
817	278	800	581	152	1556	1535	27922
818	279	800	581	152	1557	1535	28387
819	280	800	581	152	1557	1535	28893
820	280	800	581	152	1557	1535	29433
821	280	800	581	152	1556	1535	30002
822	281	800	581	152	1556	1535	30592
823	281	799	581	152	1557	1535	31200
824	282	799	581	152	1556	1535	31830
825	282	799	581	152	1557	1535	32493
826	283	799	581	152	1557	1535	33194
827	283	798	581	152	1557	1535	33936
828	283	798	581	152	1557	1535	34710
829	283	798	581	152	1557	1536	35495
830	283	798	581	152	1555	1536	36261
831	283	798	581	152	1555	1536	36975
832	284	797	581	152	1555	1536	37611
833	284	797	581	152	1556	1535	38156
834	284	796	581	152	1557	1536	38607
835	284	796	581	152	1557	1535	38970
836	284	796	581	152	1556	1535	39260
837	284	796	581	152	1556	1535	39499
838	284	795	581	152	1556	1535	39710
839	284	795	581	152	1556	1535	39918
840	284	795	581	152	1557	1535	40139
841	284	795	581	152	1556	1535	40383
842	284	794	581	152	1557	1535	40649
843	284	794	581	152	1556	1535	40912
844	284	793	581	152	1557	1535	41146
845	284	793	581	152	1555	1535	41326
846	284	793	581	152	1556	1535	41429
847	283	793	581	152	1555	1535	41450
848	283	793	581	152	1556	1535	41398
849	283	793	581	152	1556	1535	41300
850	283	793	581	152	1557	1535	41190
851	283	793	581	152	1556	1535	41103
852	283	793	581	152	1556	1535	41066
853	283	794	581	152	1556	1535	41102
854	283	794	581	152	1556	1535	41211
855	283	794	581	152	1555	1535	41385
856	282	795	581	152	1555	1535	41608
857	282	795	581	152	1555	1535	41857
858	282	795	581	152	1555	1535	42109
859	282	796	581	152	1556	1535	42349
860	286	795	581	152	1555	1534	42582
861	287	795	581	152	1555	1534	42831
862	288	796	581	152	1556	1534	43137
863	288	796	581	152	1557	1534	43558
864	289	796	581	152	1556	1534	44154
865	289	796	581	152	1556	1534	44978
866	290	796	581	152	1556	1534	46055
867	290	797	581	152	1556	1534	47380
868	290	797	581	152	1557	1535	48923
869	291	797	581	152	1556	1535	50626
870	291	798	581	152	1556	1535	52420
871	291	798	581	152	1556	1535	54238
872	292	798	581	152	1556	1535	56008
873	292	799	581	152	1557	1535	57666
874	292	799	581	152	1555	1535	59160
875	292	800	581	152	1555	1535	60442
876	292	800	581	152	1555	1535	61494
877	293	800	581	152	1556	1535	62314
878	293	800	581	152	1555	1535	62921
879	293	800	581	152	1556	1535	63345
880	293	800	581	152	1556	1535	63615
881	293	801	581	152	1555	1535	63744
882	293	801	581	152	1556	1535	63729
883	293	801	581	152	1556	1535	63564
884	293	801	581	152	1556	1534	63239
885	293	800	581	152	1556	1534	62761
886	293	800	581	152	1556	1534	62149
887	292	800	581	152	1557	1534	61441
888	292	800	581	152	1556	1534	60685
889	292	800	581	152	1557	1535	59925
890	292	800	581	152	1557	1535	59204
891	292	800	581	152	1557	1535	58562
892	292	800	581	152	1555	1535	58036
893	291	800	581	152	1556	1535	57651
894	295	799	581	152	1556	1535	57419
895	295	798	581	152	1556	1535	57337
896	292	799	581	152	1555	1535	57383
897	293	799	581	152	1555	1534	57519
898	294	798	581	152	1556	1535	57696
899	297	798	581	152	1556	1535	57869
900	295	798	581	152	1557	1535	57999
901	295	798	581	152	1555	1535	58058
902	295	797	581	152	1555	1535	58037
903	296	797	581	152	1555	1535	57941
904	296	797	581	152	1555	1535	57783
905	296	797	581	152	1555	1535	57580
906	296	796	581	152	1555	1535	57350
907	297	796	581	152	1555	1535	57104
908	301	795	581	152	1556	1535	56863
909	302	795	581	152	1556	1535	56640
910	303	795	581	152	1557	1535	56454
911	304	795	581	152	1556	1534	56319
912	304	794	581	152	1555	1534	56257
913	305	794	581	152	1555	1534	56294
914	306	794	581	152	1556	1535	56457
915	306	793	581	152	1556	1535	56762
916	306	793	581	152	1556	1535	57215
917	307	793	581	152	1556	1535	57808
918	307	793	581	152	1557	1535	58524
919	308	793	581	152	1557	1535	59337
920	308	793	581	152	1557	1535	60210
921	308	793	581	152	1556	1535	61104
922	309	793	581	152	1556	1535	61969
923	309	793	581	152	1555	1535	62740
924	309	793	581	152	1556	1535	63353
925	310	793	581	152	1556	1535	63748
926	310	793	581	152	1557	1535	63887
927	310	794	581	152	1555	1535	63755
928	310	794	581	152	1555	1535	63363
929	310	794	581	152	1556	1535	62744
930	310	795	581	152	1557	1536	61947
931	310	795	581	152	1557	1536	61015
932	310	795	581	152	1557	1536	59992
933	310	795	581	152	1556	1536	58919
934	310	796	581	152	1555	1536	57833
935	310	796	581	152	1555	1535	56775
936	310	796	581	152	1555	1535	55785
937	310	797	581	152	1555	1535	54902
938	310	797	581	152	1556	1535	54150
939	309	797	581	152	1557	1534	53542
940	309	798	581	153	1556	1534	53080
941	309	798	581	152	1556	1534	52765
942	309	798	581	152	1556	1534	52589
943	309	798	581	152	1557	1534	52553
944	307	799	581	152	1557	1534	52651
945	308	799	581	152	1557	1534	52871
946	309	799	581	152	1555	1534	53192
947	310	799	581	152	1555	1534	53585
948	310	800	581	152	1555	1535	54012
949	311	800	581	152	1555	1535	54440
950	311	800	581	152	1555	1535	54848
951	311	800	581	153	1555	1534	55225
952	312	800	581	153	1555	1534	55573
953	312	800	581	153	1555	1534	55909
954	312	800	581	153	1555	1534	56259
955	315	799	581	153	1555	1535	56657
956	312	800	581	152	1556	1535	57141
957	313	800	581	152	1556	1535	57754
958	313	800	581	152	1555	1535	58537
959	313	800	581	152	1555	1535	59514
960	313	800	581	152	1555	1535	60685
961	313	799	581	152	1555	1535	62016
962	314	799	581	152	1555	1535	63446
963	314	799	581	152	1555	1535	64888
964	316	798	581	152	1556	1535	66245
965	316	798	581	152	1555	1535	67425
966	316	798	581	152	1555	1535	68353
967	316	798	581	152	1555	1535	68989
968	317	798	581	152	1556	1535	69318
969	317	798	581	152	1556	1535	69348
970	318	797	581	152	1557	1535	69117
971	318	797	581	152	1557	1535	68682
972	318	797	581	152	1556	1535	68117
973	319	796	581	152	1555	1535	67508
974	319	796	581	152	1555	1535	66936
975	319	796	581	152	1556	1535	66480
976	319	796	581	152	1555	1535	66194
977	320	795	581	152	1556	1535	66103
978	320	795	581	152	1556	1535	66207
979	320	794	581	152	1556	1534	66485
980	320	794	581	152	1555	1535	66898
981	320	794	581	152	1556	1535	67402
982	320	793	581	152	1557	1535	67944
983	320	793	581	152	1557	1535	68475
984	322	793	581	152	1556	1534	68949
985	320	793	581	152	1555	1534	69326
986	320	793	581	152	1555	1534	69580
987	321	793	581	152	1555	1534	69687
988	321	793	581	152	1555	1534	69632
989	322	793	581	153	1555	1534	69408
990	322	793	581	153	1555	1534	69017
991	322	794	581	152	1556	1535	68473
992	323	794	581	152	1556	1535	67800
993	323	794	581	152	1557	1535	67031
994	321	795	581	152	1555	1535	66213
995	321	795	581	152	1555	1535	65389
996	321	795	581	152	1555	1535	64591
997	322	796	581	152	1556	1535	63838
998	323	796	581	152	1557	1535	63129
999	328	795	581	152	1557	1535	62450
1000	329	795	581	152	1556	1534	61779
1001	330	796	581	152	1556	1534	61100
1002	331	796	581	152	1556	1535	60411
1003	331	796	581	152	1557	1535	59719
1004	332	796	581	152	1557	1535	59033
1005	333	796	581	152	1557	1535	58364
1006	333	797	581	152	1557	1535	57732
1007	333	797	581	152	1556	1535	57161
1008	334	798	581	152	1555	1535	56678
1009	334	798	581	152	1555	1535	56311
1010	334	798	581	152	1556	1535	56083
1011	335	799	581	152	1557	1536	55997
1012	335	799	581	152	1557	1536	56016
1013	335	799	581	152	1556	1535	56091
1014	335	800	581	152	1555	1536	56164
1015	336	800	581	152	1555	1536	56177
1016	336	800	581	152	1556	1536	56090
1017	336	800	581	152	1555	1536	55882
1018	336	801	581	152	1555	1535	55553
1019	336	800	581	152	1555	1535	55125
1020	336	801	581	152	1555	1535	54632
1021	336	801	581	152	1555	1535	54108
1022	336	801	581	152	1556	1535	53607
1023	336	801	581	152	1556	1535	53163
1024	336	801	581	152	1556	1535	52798
1025	336	801	581	152	1555	1535	52516
1026	336	800	581	152	1555	1535	52308
1027	335	800	581	152	1557	1535	52152
1028	335	800	581	152	1557	1535	52020
1029	335	800	581	152	1556	1535	51878
1030	335	800	581	152	1555	1535	51692
1031	335	800	581	152	1555	1534	51440
1032	334	799	581	152	1555	1534	51098
1033	334	799	581	152	1555	1534	50655
1034	334	799	581	152	1556	1534	50111
1035	337	798	581	152	1556	1534	49481
1036	337	798	581	152	1556	1534	48800
1037	335	798	581	153	1555	1534	48122
1038	339	797	581	152	1554	1534	47512
1039	336	798	581	152	1554	1534	47032
1040	336	798	581	152	1556	1535	46741
1041	337	797	581	152	1556	1534	46676
1042	337	797	581	152	1556	1534	46854
1043	337	797	581	153	1555	1534	47270
1044	337	797	581	152	1555	1534	47899
1045	336	796	581	152	1555	1535	48698
1046	336	796	581	152	1555	1535	49604
1047	337	796	581	152	1556	1535	50538
1048	339	796	581	152	1556	1534	51420
1049	340	795	581	152	1557	1535	52179
1050	345	795	581	152	1556	1535	52766
1051	346	794	581	152	1556	1535	53163
1052	347	794	581	152	1556	1535	53391
1053	347	793	581	152	1557	1535	53503
1054	347	793	581	152	1556	1535	53571
1055	348	793	581	152	1556	1535	53664
1056	349	793	581	152	1555	1535	53833
1057	349	792	581	152	1555	1535	54095
1058	350	792	581	152	1556	1535	54432
1059	350	792	581	152	1556	1535	54809
1060	350	793	581	152	1556	1534	55177
1061	350	792	581	152	1556	1535	55488
1062	351	792	581	152	1555	1535	55697
1063	351	793	581	152	1554	1535	55770
1064	351	793	581	152	1555	1535	55685
1065	351	793	581	152	1555	1535	55430
1066	351	793	581	152	1557	1535	55011
1067	351	793	581	152	1557	1535	54448
1068	351	793	581	152	1556	1535	53780
1069	352	794	581	152	1556	1535	53053
1070	351	794	581	152	1555	1535	52302
1071	351	794	581	152	1555	1535	51559
1072	351	795	581	152	1555	1535	50841
1073	351	795	581	152	1556	1535	50158
1074	351	795	581	152	1557	1535	49515
1075	351	795	581	152	1557	1535	48918
1076	351	795	581	152	1556	1535	48378
1077	351	796	581	152	1556	1535	47913
1078	350	796	581	152	1556	1535	47536
1079	350	796	581	152	1556	1535	47252
1080	350	796	581	152	1556	1535	47058
1081	350	797	581	152	1556	1535	46941
1082	350	797	581	152	1555	1535	46879
1083	350	798	581	152	1555	1534	46844
1084	349	798	581	152	1555	1534	46802
1085	352	798	581	152	1556	1535	46722
1086	350	799	581	152	1556	1534	46580
1087	350	799	581	152	1556	1535	46356
1088	350	800	581	152	1555	1534	46048
1089	351	800	581	152	1556	1535	45670
1090	352	800	581	152	1555	1535	45251
1091	352	801	581	152	1556	1535	44829
1092	352	801	581	152	1555	1535	44451
1093	353	801	581	152	1555	1535	44168
1094	353	801	581	152	1555	1535	44022
1095	355	801	581	152	1555	1535	44063
1096	356	801	581	152	1555	1535	44263
1097	355	801	581	153	1555	1534	44640
1098	355	801	581	153	1555	1534	45174
1099	355	802	581	152	1557	1535	45830
1100	356	801	581	152	1556	1535	46561
1101	356	801	581	152	1556	1535	47314
1102	356	801	581	152	1555	1535	48030
1103	356	801	581	152	1555	1535	48662
1104	356	801	581	152	1555	1535	49171
1105	354	802	581	152	1555	1535	49516
1106	355	801	581	152	1555	1534	49729
1107	356	801	581	153	1556	1534	49789
1108	357	801	581	152	1556	1534	49729
1109	362	800	581	152	1557	1534	49571
1110	363	800	581	152	1557	1534	49352
1111	363	800	581	152	1555	1534	49108
1112	364	800	581	152	1555	1534	48877
1113	365	800	581	152	1555	1534	48682
1114	365	799	581	152	1556	1534	48539
1115	366	799	581	152	1556	1534	48454
1116	366	798	581	152	1557	1534	48422
1117	366	798	581	152	1557	1534	48433
1118	366	798	581	152	1556	1534	48452
1119	366	798	581	152	1555	1534	48461
1120	367	797	581	152	1555	1535	48440
1121	367	797	581	152	1556	1535	48380
1122	367	796	581	152	1557	1534	48266
1123	367	796	581	152	1557	1534	48092
1124	367	796	581	152	1557	1534	47843
1125	367	796	581	152	1555	1535	47492
1126	367	795	581	152	1555	1535	47056
1127	367	795	581	152	1555	1535	46505
1128	367	795	581	152	1555	1535	45834
1129	367	795	581	152	1555	1535	45050
1130	367	795	581	152	1556	1535	44172
1131	367	794	581	152	1555	1535	43214
1132	367	794	581	152	1555	1535	42247
1133	367	794	581	152	1555	1535	41288
1134	364	794	581	152	1555	1535	40370
1135	364	794	581	153	1555	1535	39539
1136	364	794	581	153	1554	1535	38789
1137	365	794	581	153	1555	1535	38169
1138	366	794	581	153	1555	1535	37696
1139	366	794	581	153	1555	1535	37385
1140	372	793	581	152	1556	1535	37232
1141	372	793	581	152	1556	1535	37236
1142	372	793	581	152	1557	1535	37333
1143	373	794	581	152	1556	1535	37501
1144	373	794	581	152	1556	1535	37704
1145	373	794	581	152	1556	1535	37910
1146	373	794	581	152	1556	1536	38098
1147	374	794	581	152	1556	1535	38261
1148	374	795	581	152	1557	1535	38413
1149	374	795	581	152	1556	1535	38560
1150	374	795	581	152	1556	1535	38710
1151	374	795	581	152	1556	1535	38860
1152	374	796	581	152	1556	1535	39000
1153	374	796	581	152	1556	1535	39117
1154	374	796	581	152	1555	1535	39117
1155	374	797	581	152	1555	1535	39234
1156	374	797	581	152	1556	1535	39242
1157	374	797	581	152	1556	1535	39242
1158	374	798	581	152	1555	1535	39165
1159	374	798	581	152	1555	1534	39087
1160	374	798	581	152	1556	1534	39087
1161	373	798	581	152	1556	1534	38899
1162	373	799	581	152	1556	1535	38812
1163	373	799	581	152	1556	1535	38764
1164	371	800	581	152	1557	1535	38783
1165	372	800	581	152	1556	1535	38901
1166	373	800	581	152	1556	1535	39104
1167	375	800	581	152	1556	1535	39387
1168	376	800	581	152	1555	1534	39720
1169	376	800	581	152	1555	1534	39720
1170	377	800	581	152	1554	1534	40368
1171	377	800	581	152	1555	1534	40600
1172	378	800	581	152	1555	1534	40753
1173	378	800	581	152	1555	1534	40797
1174	378	800	581	153	1555	1534	40749
1175	378	800	581	153	1554	1534	40749
1176	379	800	581	152	1556	1535	40349
1177	379	800	581	152	1555	1535	40025
1178	380	800	581	152	1556	1535	39647
1179	380	800	581	152	1554	1535	39232
1180	380	800	581	152	1555	1534	38798
1181	380	799	581	153	1554	1534	38798
1182	380	799	581	153	1555	1534	37905
1183	380	799	581	152	1555	1535	37455
1184	377	799	581	153	1555	1534	36979
1185	378	799	581	153	1556	1534	36481
1186	379	799	581	153	1555	1534	35970
1187	381	798	581	152	1557	1535	35438
1188	384	797	581	153	1556	1535	34901
1189	385	797	581	152	1557	1535	34384
1190	386	797	581	153	1555	1535	33916
1191	386	796	581	153	1555	1534	33524
1192	386	796	581	153	1555	1535	33235
1193	387	796	581	152	1555	1535	33235
1194	387	796	581	152	1556	1535	33018
1195	387	795	581	153	1556	1534	33077
1196	387	795	581	152	1556	1534	33222
1197	387	795	581	152	1555	1534	33425
1198	387	795	581	152	1555	1535	33659
1199	388	795	581	152	1555	1535	33659
1200	387	794	581	152	1555	1535	34146
1201	388	794	581	152	1554	1535	34379
1202	387	794	581	152	1555	1535	34594
1203	387	793	581	152	1555	1535	34787
1204	387	793	581	152	1556	1535	34960
1205	384	794	581	152	1555	1535	34960
1206	386	794	581	152	1555	1535	35259
1207	386	794	581	152	1555	1535	35393
1208	388	793	581	152	1555	1535	35517
1209	390	793	581	152	1556	1535	35620
1210	391	793	581	152	1555	1534	35677
1211	391	793	581	152	1556	1534	35659
1212	392	793	581	152	1556	1534	35535
1213	392	794	581	152	1557	1535	35288
1214	392	794	581	152	1556	1535	34913
1215	392	794	581	152	1555	1535	34427
1216	392	795	581	152	1555	1535	33862
1217	392	795	581	152	1555	1534	33258
1218	392	795	581	152	1557	1535	32657
1219	392	795	581	152	1557	1535	32095
1220	392	796	581	152	1557	1535	31606
1221	392	796	581	152	1555	1535	31217
1222	392	796	581	152	1554	1535	30945
1223	392	796	581	152	1555	1535	30945
1224	390	798	581	152	1555	1535	30774
1225	390	798	581	152	1556	1535	30852
1226	390	798	581	152	1555	1534	31006
1227	391	799	581	153	1555	1534	31191
1228	393	799	581	152	1555	1534	31369
1229	397	798	581	152	1556	1534	31507
1230	399	798	581	152	1556	1534	31583
1231	400	799	581	152	1556	1534	31588
1232	400	799	581	152	1556	1534	31527
1233	400	799	581	152	1557	1535	31418
1234	401	799	581	152	1556	1535	31279
1235	401	799	581	152	1555	1535	31129
1236	402	799	581	152	1556	1535	30982
1237	400	799	581	152	1556	1535	30856
1238	402	799	581	152	1557	1535	30770
1239	402	799	581	152	1555	1535	30743
1240	402	799	581	152	1555	1535	30795
1241	402	799	581	152	1555	1535	30941
1242	402	799	581	152	1555	1535	31191
1243	402	799	581	152	1555	1535	31539
1244	402	799	581	152	1555	1535	31964
1245	402	798	581	152	1555	1535	32436
1246	402	798	581	152	1555	1535	32912
1247	402	798	581	152	1557	1535	33352
1248	402	798	581	152	1555	1535	33724
1249	402	798	581	152	1555	1535	33998
1250	402	797	581	152	1555	1535	34155
1251	401	797	581	152	1556	1535	34182
1252	401	797	581	152	1555	1535	34077
1253	401	796	581	152	1555	1535	33851
1254	398	797	581	152	1555	1535	33530
1255	399	796	581	152	1556	1534	33146
1256	400	796	581	152	1556	1534	32739
1257	401	796	581	153	1555	1534	32344
1258	403	795	581	153	1555	1534	31979
1259	405	795	581	153	1556	1534	31651
1260	406	795	581	152	1556	1534	31352
1261	406	794	581	152	1555	1534	31073
1262	407	794	581	153	1555	1534	30798
1263	407	794	581	153	1554	1534	30527
1264	407	793	581	153	1555	1534	30270
1265	407	793	581	152	1555	1534	30039
1266	407	793	581	152	1555	1534	29852
1267	407	793	581	153	1555	1534	29719
1268	407	793	581	153	1555	1534	29645
1269	407	795	581	152	1555	1534	29629
1270	407	793	581	152	1555	1535	29663
1271	407	793	581	152	1555	1535	29742
1272	407	794	581	152	1555	1534	29858
1273	407	794	581	153	1554	1534	30010
1274	405	795	581	153	1555	1534	30193
1275	405	795	581	153	1555	1534	30408
1276	405	795	581	153	1555	1534	30662
1277	407	795	581	153	1555	1534	30955
1278	408	795	581	153	1555	1534	31300
1279	412	795	581	153	1555	1534	31704
1280	414	795	581	153	1555	1534	32170
1281	415	795	581	153	1555	1534	32701
1282	415	796	581	153	1556	1534	33280
1283	415	796	581	152	1557	1534	33875
1284	416	796	581	152	1557	1534	34446
1285	416	796	581	152	1557	1534	34946
1286	416	796	581	152	1555	1534	35330
1287	417	797	581	152	1556	1535	35561
1288	417	797	581	152	1555	1535	35618
1289	418	798	581	152	1554	1535	35499
1290	417	798	581	152	1554	1534	35216
1291	417	798	581	152	1555	1534	34798
1292	417	799	581	152	1555	1534	34279
1293	417	799	581	152	1555	1534	33702
1294	417	800	581	152	1555	1534	33106
1295	417	800	581	152	1555	1534	32527
1296	417	800	581	152	1555	1534	31995
1297	416	800	581	152	1555	1535	31533
1298	416	800	581	152	1556	1535	31160
1299	416	800	581	152	1556	1535	30877
1300	416	801	581	152	1555	1535	30682
1301	415	801	581	152	1554	1535	30562
1302	415	801	581	152	1554	1534	30501
1303	415	801	581	152	1555	1534	30483
1304	412	801	581	153	1554	1534	30495
1305	412	801	581	153	1555	1534	30529
1306	414	801	581	153	1555	1534	30576
1307	415	801	581	153	1555	1534	30633
1308	417	800	581	153	1555	1534	30698
1309	420	800	581	153	1556	1534	30764
1310	420	800	581	153	1554	1534	30832
1311	421	800	581	153	1554	1534	30897
1312	422	800	581	153	1554	1534	30956
1313	422	799	581	153	1557	1534	31000
1314	422	799	581	152	1557	1535	31023
1315	422	799	581	152	1556	1535	31013
1316	422	799	581	152	1556	1535	30962
1317	422	798	581	152	1555	1535	30860
1318	422	798	581	152	1555	1535	30702
1319	422	798	581	152	1555	1535	30489
1320	422	798	581	152	1555	1535	30225
1321	422	798	581	152	1555	1535	29919
1322	422	797	581	153	1555	1534	29583
1323	422	797	581	152	1554	1534	29231
1324	420	797	581	152	1555	1534	28874
1325	420	797	581	152	1555	1534	28520
1326	420	796	581	152	1555	1534	28179
1327	422	796	581	152	1555	1534	27856
1328	423	796	581	153	1555	1534	27554
1329	427	795	581	153	1555	1534	27273
1330	429	795	581	153	1555	1534	27012
1331	429	794	581	153	1555	1534	26773
1332	430	794	581	153	1555	1534	26558
1333	430	793	581	153	1555	1534	26370
1334	430	793	581	153	1555	1534	26214
1335	430	793	581	153	1555	1534	26102
1336	431	793	581	153	1556	1534	26039
1337	431	793	581	153	1555	1534	26037
1338	431	793	581	153	1555	1534	26108
1339	431	793	581	153	1555	1534	26262
1340	431	793	581	152	1555	1534	26497
1341	431	793	581	152	1555	1534	26804
1342	431	793	581	152	1555	1534	27158
1343	431	793	581	152	1554	1534	27529
1344	431	793	581	152	1555	1535	27876
1345	431	793	581	152	1555	1535	28164
1346	430	794	581	152	1556	1535	28369
1347	430	794	581	152	1555	1535	28464
1348	430	794	581	152	1555	1534	28439
1349	430	794	581	152	1555	1534	28291
1350	430	794	581	152	1555	1534	28022
1351	429	794	581	152	1555	1534	27645
1352	429	795	581	152	1557	1534	27177
1353	429	795	581	153	1556	1534	26660
1354	428	795	581	153	1555	1534	26127
1355	429	795	581	153	1555	1534	25616
1356	429	796	581	152	1555	1534	25158
1357	432	795	581	153	1555	1534	24776
1358	432	796	581	152	1555	1534	24482
1359	432	796	581	153	1555	1534	24280
1360	433	797	581	153	1555	1533	24166
1361	433	798	581	153	1555	1533	24124
1362	434	798	581	152	1554	1534	24140
1363	435	799	581	152	1557	1534	24179
1364	439	799	581	152	1556	1534	24211
1365	440	799	581	152	1555	1534	24212
1366	441	799	581	152	1555	1534	24162
1367	441	800	581	152	1556	1535	24050
1368	442	800	581	152	1556	1535	23882
1369	442	799	581	152	1555	1535	23672
1370	442	800	581	152	1554	1534	23446
1371	442	800	581	152	1555	1535	23239
1372	443	800	581	152	1557	1535	23084
1373	443	800	581	152	1557	1535	23013
1374	443	800	581	152	1556	1534	23046
1375	443	800	581	152	1555	1534	23188
1376	443	800	581	152	1555	1534	23427
1377	443	800	581	152	1556	1535	23733
1378	443	800	581	152	1556	1535	24067
1379	443	800	581	152	1556	1534	24389
1380	443	800	581	152	1555	1534	24661
1381	442	800	581	152	1555	1534	24864
1382	442	800	581	152	1555	1534	24994
1383	442	800	581	152	1554	1534	25057
1384	442	800	581	152	1555	1534	25075
1385	442	799	581	153	1555	1534	25069
1386	441	799	581	153	1555	1534	25063
1387	441	799	581	153	1555	1534	25074
1388	440	798	581	153	1555	1534	25109
1389	440	798	581	152	1555	1534	25166
1390	440	798	581	152	1555	1534	25228
1391	440	798	581	152	1555	1534	25268
1392	439	797	581	152	1556	1534	25256
1393	438	797	581	152	1556	1535	25163
1394	435	797	581	152	1556	1535	24969
1395	435	797	581	152	1555	1534	24664
1396	436	797	581	152	1554	1534	24255
1397	437	796	581	153	1553	1534	23760
1398	438	796	581	153	1554	1534	23208
1399	440	796	581	153	1555	1534	22630
1400	443	795	581	153	1556	1534	22060
1401	444	795	581	153	1555	1533	21522
